# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1640.000 -1.22774 -2.31423 0.00068 0.50455 -0.28249 0.00143 1.6891e-02 -4.6066e-03 2.0387e-01 1.0251e-04 1.0223e-04 2.9982e-03 0.01226 0.00816 0.01477 -0.00153 0.00081 -0.00055 3.06247e-04 1.22332e-03 -1.0223418566e-02 -8.6938493074e-03 6.3239761735e-08 
1650.000 2.61512 0.28092 0.00451 -0.07197 0.57174 -0.00164 -1.0117e-02 -6.0164e-03 1.8360e-01 3.1881e-05 -2.1522e-04 2.7169e-03 0.00767 0.01271 0.01481 0.00024 -0.00074 0.00060 2.49906e-04 1.22610e-03 -1.0223552243e-02 -8.7475476261e-03 6.3643098572e-08 
1660.000 -1.77824 1.84143 -0.01052 -0.41240 -0.41035 0.00131 1.7276e-02 -4.3751e-02 2.7166e-01 4.4895e-05 -3.5867e-04 4.0929e-03 0.01081 0.00932 0.01508 0.00234 0.00003 -0.00014 5.64164e-04 1.26210e-03 -1.0222172899e-02 -8.3959064352e-03 8.2504961120e-08 
1670.000 -0.06347 -2.52387 0.00604 0.59859 -0.02690 -0.00048 -1.9351e-02 1.9633e-03 2.3702e-01 -9.5788e-05 1.9811e-05 3.5256e-03 0.01253 0.00775 0.01492 0.00083 0.00009 0.00061 4.18767e-04 1.21379e-03 -1.0222916806e-02 -8.5903605016e-03 6.1024019706e-08 
1680.000 2.14929 1.59002 0.00330 -0.33296 0.45632 -0.00052 1.9543e-02 2.1880e-02 1.8184e-01 8.9582e-05 2.4740e-04 2.7348e-03 0.00915 0.01101 0.01503 -0.00230 0.00028 -0.00021 2.52232e-04 1.23228e-03 -1.0223533596e-02 -8.7390233574e-03 7.5931874016e-08 
1690.000 -2.43255 0.99198 -0.00136 -0.20107 -0.53288 0.00059 -1.3285e-02 1.0559e-02 2.3200e-01 5.0970e-06 1.3229e-04 3.4796e-03 0.00891 0.01127 0.01501 0.00218 0.00018 0.00043 4.04301e-04 1.25340e-03 -1.0222874693e-02 -8.5651736685e-03 8.3618495802e-08 
1700.000 0.94347 -2.27997 0.00740 0.56872 0.22860 -0.00063 -5.0316e-03 1.0076e-02 2.5402e-01 -1.1204e-04 -4.5869e-05 3.8047e-03 0.01184 0.00837 0.01499 0.00178 -0.00048 -0.00028 4.83296e-04 1.20990e-03 -1.0222521516e-02 -8.5293275094e-03 5.9691475617e-08 
1710.000 1.11944 2.39549 -0.00934 -0.50978 0.25050 0.00032 -1.9891e-02 -2.5717e-02 2.2210e-01 -2.5452e-04 -1.4892e-04 3.3441e-03 0.01202 0.00813 0.01505 -0.00152 0.00013 -0.00025 3.75811e-04 1.23900e-03 -1.0223086046e-02 -8.6082795162e-03 7.7997935980e-08 
1720.000 -2.64409 -0.27199 0.00151 0.06704 -0.56256 0.00076 3.9148e-04 1.6473e-02 1.8798e-01 -3.2252e-05 9.1947e-05 2.7957e-03 0.00766 0.01260 0.01493 -0.00051 -0.00061 -0.00014 2.63516e-04 1.23938e-03 -1.0223422980e-02 -8.7205250061e-03 7.4625997168e-08 
1730.000 1.79960 -1.75335 0.00673 0.41582 0.43595 -0.00059 1.9514e-02 -8.3405e-03 2.3920e-01 2.4968e-04 1.1186e-04 3.5765e-03 0.01108 0.00916 0.01496 0.00230 0.00060 0.00022 4.29715e-04 1.20455e-03 -1.0222851333e-02 -8.5885821321e-03 5.4743302650e-08 
1740.000 0.03028 2.58277 -0.00131 -0.57682 0.01107 -0.00045 8.9784e-03 2.9825e-02 2.7140e-01 2.3707e-04 1.8309e-04 4.0756e-03 0.01248 0.00770 0.01503 0.00064 -0.00019 0.00039 5.56860e-04 1.24832e-03 -1.0222326745e-02 -8.4171467601e-03 1.0887941179e-07 
1750.000 -2.11065 -1.56646 0.00599 0.33457 -0.46867 0.00107 1.1287e-02 -1.0268e-02 1.7373e-01 7.9392e-05 -5.5494e-05 2.5886e-03 0.01006 0.01018 0.01495 -0.00251 0.00045 -0.00035 2.25593e-04 1.22406e-03 -1.0223606016e-02 -8.7739492949e-03 8.0959142324e-08 
1760.000 2.48026 -0.82882 -0.00149 0.17624 0.55187 -0.00155 -1.6062e-02 5.1639e-03 2.0931e-01 -1.3308e-04 -8.6543e-05 3.1369e-03 0.00923 0.01096 0.01500 0.00232 -0.00051 0.00002 3.29139e-04 1.20742e-03 -1.0223358255e-02 -8.6867994021e-03 4.9166727564e-08 
1770.000 -0.88286 2.38139 -0.00523 -0.54459 -0.21628 0.00206 6.2849e-03 -2.2744e-02 2.8352e-01 -5.0859e-05 -1.5258e-04 4.2652e-03 0.01185 0.00830 0.01506 0.00171 0.00009 -0.00030 6.06200e-04 1.25036e-03 -1.0221998399e-02 -8.3654381191e-03 9.5904317965e-08 
1780.000 -1.04184 -2.32896 0.00674 0.53313 -0.26197 -0.00116 -6.9192e-03 -2.0314e-03 2.0332e-01 1.0658e-05 -2.1345e-05 3.0459e-03 0.01220 0.00800 0.01500 -0.00134 -0.00007 0.00045 3.09632e-04 1.20789e-03 -1.0223265072e-02 -8.7057445943e-03 6.4664044848e-08 
1790.000 2.65775 0.46513 -0.00169 -0.10068 0.55107 -0.00044 2.0128e-02 2.1554e-03 1.9807e-01 1.3422e-04 4.6123e-05 2.9835e-03 0.00762 0.01250 0.01507 -0.00029 0.00013 -0.00009 2.96874e-04 1.21201e-03 -1.0223456252e-02 -8.7145729134e-03 6.5254060690e-08 
1800.000 -1.75530 1.87044 0.00334 -0.41024 -0.41293 0.00117 -7.9088e-03 5.9754e-03 2.4084e-01 2.4683e-07 7.3372e-05 3.6217e-03 0.01060 0.00956 0.01504 0.00242 0.00015 0.00029 4.36343e-04 1.24912e-03 -1.0222580223e-02 -8.5371197180e-03 9.4413075153e-08 
1810.000 0.06999 -2.49528 0.00316 0.60605 -0.00372 -0.00117 4.5742e-04 1.4630e-02 2.5071e-01 -5.3324e-05 7.1727e-05 3.7725e-03 0.01253 0.00761 0.01506 0.00010 -0.00016 -0.00024 4.73410e-04 1.20000e-03 -1.0222600535e-02 -8.5491928707e-03 5.8009342388e-08 
1820.000 2.10669 1.66612 -0.00688 -0.34711 0.43991 0.00081 -1.3862e-02 -1.1525e-02 2.1228e-01 -1.3662e-04 -2.3188e-05 3.1934e-03 0.01027 0.00987 0.01505 -0.00246 0.00027 -0.00011 3.40032e-04 1.22220e-03 -1.0223323467e-02 -8.6610901594e-03 6.8473496636e-08 
1830.000 -2.45633 0.86498 0.00372 -0.18106 -0.54894 0.00051 4.1728e-03 7.0830e-03 1.8177e-01 7.9885e-06 1.5741e-05 2.7209e-03 0.00851 0.01170 0.01499 0.00192 -0.00041 -0.00023 2.47369e-04 1.23278e-03 -1.0223386136e-02 -8.7432411793e-03 8.0730540766e-08 
1840.000 1.00433 -2.31669 0.00312 0.54875 0.23632 -0.00109 1.0427e-02 -1.7761e-02 2.7261e-01 1.6994e-04 -3.8027e-05 4.0967e-03 0.01230 0.00786 0.01504 0.00108 0.00033 0.00022 5.59629e-04 1.19426e-03 -1.0222406524e-02 -8.4685184968e-03 5.3445473112e-08 
1850.000 1.11711 2.34214 0.00005 -0.51969 0.24813 0.00036 1.2223e-02 1.4481e-02 2.4127e-01 2.2410e-04 4.1829e-05 3.6240e-03 0.01243 0.00776 0.01502 -0.00084 -0.00025 0.00035 4.38855e-04 1.23664e-03 -1.0222873355e-02 -8.5473773167e-03 1.0209103997e-07 
1860.000 -2.57740 -0.53853 0.00673 0.10579 -0.56594 0.00048 4.8809e-03 -1.6054e-02 1.6214e-01 4.0751e-05 -1.3355e-04 2.4250e-03 0.00771 0.01247 0.01500 -0.00073 0.00043 -0.00005 1.97769e-04 1.21155e-03 -1.0223691000e-02 -8.8143697105e-03 7.6949688381e-08 
1870.000 1.87415 -1.81490 -0.00427 0.39275 0.42507 -0.00150 -1.9179e-02 6.1427e-03 2.4559e-01 -2.2699e-04 -9.2352e-05 3.6903e-03 0.01114 0.00903 0.01503 0.00223 -0.00043 -0.00011 4.55040e-04 1.19808e-03 -1.0222878796e-02 -8.5697606447e-03 5.2423813044e-08 
1880.000 0.09692 2.50384 -0.00143 -0.59419 0.01737 0.00260 -9.3925e-03 -1.7052e-02 2.6170e-01 -2.1927e-04 -7.8803e-05 3.9338e-03 0.01252 0.00765 0.01503 0.00045 0.00021 -0.00036 5.16449e-04 1.24320e-03 -1.0222274079e-02 -8.4626249344e-03 9.3824389625e-08 
1890.000 -1.94723 -1.74946 0.00442 0.36992 -0.44642 -0.00201 -9.1170e-03 8.5647e-03 1.9770e-01 -1.6705e-05 8.3204e-05 2.9588e-03 0.01002 0.01018 0.01499 -0.00248 -0.00013 0.00049 2.92915e-04 1.19384e-03 -1.0223411238e-02 -8.7366518111e-03 5.1027706077e-08 
1900.000 2.55218 -0.83159 -0.00181 0.15593 0.54041 0.00045 2.6068e-02 -3.3212e-03 2.0558e-01 2.4373e-04 2.5541e-05 3.1016e-03 0.00832 0.01181 0.01507 0.00173 0.00010 0.00016 3.21947e-04 1.20569e-03 -1.0223325975e-02 -8.6956871211e-03 7.0093381425e-08 
1910.000 -0.90424 2.33715 0.00529 -0.55430 -0.21875 0.00088 -1.9440e-03 2.9590e-03 2.4543e-01 8.2063e-05 -2.5275e-05 3.6858e-03 0.01225 0.00793 0.01502 0.00121 -0.00019 0.00042 4.52186e-04 1.23401e-03 -1.0222477326e-02 -8.5362779869e-03 1.1303891226e-07 
1920.000 -0.95940 -2.37552 0.00005 0.53983 -0.23811 -0.00185 -2.5916e-03 1.5494e-02 2.5342e-01 -1.3687e-04 6.6323e-05 3.8097e-03 0.01210 0.00805 0.01504 -0.00139 -0.00024 -0.00033 4.83419e-04 1.18933e-03 -1.0222705489e-02 -8.5499611819e-03 4.6668894642e-08 
1930.000 2.62666 0.52847 -0.00660 -0.11860 0.54932 0.00224 -2.2804e-02 4.2443e-03 1.8600e-01 -2.0994e-04 1.5391e-04 2.7980e-03 0.00816 0.01201 0.01502 -0.00156 0.00036 -0.00009 2.62939e-04 1.21992e-03 -1.0223531155e-02 -8.7406671239e-03 6.9878809988e-08 
1940.000 -1.87395 1.75979 0.00587 -0.39864 -0.43000 -0.00134 1.6492e-02 1.4783e-02 2.0464e-01 1.3622e-04 1.0652e-04 3.0532e-03 0.01111 0.00911 0.01497 0.00230 -0.00032 -0.00040 3.14316e-04 1.20882e-03 -1.0223258168e-02 -8.7001257297e-03 8.3497101469e-08 
1950.000 -0.02469 -2.53954 0.00176 0.59220 -0.00181 0.00022 1.9715e-02 -3.6190e-02 2.8352e-01 3.1528e-04 -2.5943e-04 4.2735e-03 0.01253 0.00761 0.01507 -0.00010 0.00006 0.00023 6.13621e-04 1.19006e-03 -1.0222181938e-02 -8.4185007971e-03 6.6300708629e-08 
1960.000 1.98129 1.68937 0.00122 -0.36596 0.44391 0.00035 1.3083e-02 -2.7362e-03 2.0623e-01 1.6236e-04 -2.2749e-04 3.0768e-03 0.01082 0.00947 0.01490 -0.00240 -0.00083 0.00007 3.18649e-04 1.23116e-03 -1.0223209502e-02 -8.6733998618e-03 8.4598399363e-08 
1970.000 -2.56662 0.64997 0.00849 -0.14616 -0.55445 -0.00044 -1.2105e-02 -1.7489e-02 1.8175e-01 -1.8372e-04 -9.3900e-05 2.6984e-03 0.00843 0.01186 0.01490 0.00181 0.00075 -0.00028 2.47149e-04 1.18966e-03 -1.0223627412e-02 -8.7868227075e-03 5.1967645772e-08 
1980.000 0.90889 -2.40348 -0.01162 0.53911 0.22691 0.00001 -1.9700e-02 3.8697e-02 2.5877e-01 -2.8164e-04 2.9669e-04 3.9020e-03 0.01228 0.00787 0.01505 0.00111 0.00005 -0.00032 5.13362e-04 1.20190e-03 -1.0222505704e-02 -8.5072456300e-03 7.8314292166e-08 
1990.000 1.01216 2.29897 0.00560 -0.53932 0.25415 0.00054 4.9309e-03 -1.1984e-02 2.4675e-01 -1.8836e-06 7.3654e-05 3.6728e-03 0.01217 0.00811 0.01493 -0.00143 0.00072 -0.00032 4.52694e-04 1.21686e-03 -1.0222557389e-02 -8.5530005933e-03 9.7228262069e-08 
2000.000 -2.56921 -0.71014 0.00075 0.14160 -0.55150 -0.00070 -3.9335e-03 -9.9788e-03 1.9421e-01 1.0177e-04 -2.0947e-04 2.8921e-03 0.00810 0.01222 0.01488 -0.00146 -0.00048 0.00061 2.81687e-04 1.18165e-03 -1.0223541278e-02 -8.7602052743e-03 4.0100909207e-08 
2010.000 1.89415 -1.83980 0.00071 0.37899 0.42389 0.00008 1.3111e-02 -3.7109e-02 2.0855e-01 5.6235e-05 -3.4509e-04 3.1489e-03 0.01052 0.00959 0.01508 0.00241 -0.00010 0.00004 3.35117e-04 1.21701e-03 -1.0223116946e-02 -8.6709946755e-03 8.8686763011e-08 
2020.000 0.02677 2.48723 0.00872 -0.60457 0.01741 0.00093 -2.3254e-02 5.6982e-03 2.6331e-01 -1.7347e-04 4.4137e-05 3.9384e-03 0.01255 0.00766 0.01500 -0.00050 -0.00004 0.00046 5.20640e-04 1.19505e-03 -1.0222364951e-02 -8.5066722268e-03 9.5376909214e-08 
2030.000 -1.91990 -1.76381 -0.00890 0.38480 -0.43169 -0.00161 1.3391e-02 3.7124e-02 2.2976e-01 3.8213e-05 3.5571e-04 3.4677e-03 0.01066 0.00947 0.01507 -0.00238 0.00016 -0.00007 4.05231e-04 1.19248e-03 -1.0223047205e-02 -8.6253330132e-03 6.8121617265e-08 
2040.000 2.57963 -0.67482 0.00006 0.13777 0.54684 0.00233 -9.6644e-03 9.9219e-03 1.7997e-01 6.0828e-05 1.8835e-04 2.6767e-03 0.00799 0.01232 0.01489 0.00126 0.00044 0.00070 2.41502e-04 1.21725e-03 -1.0223474364e-02 -8.7647224943e-03 6.1842996443e-08 
2050.000 -0.97203 2.35119 0.00357 -0.54698 -0.23356 -0.00149 1.2373e-02 2.4954e-03 2.3754e-01 3.2897e-05 -1.6563e-04 3.5122e-03 0.01251 0.00787 0.01482 0.00096 -0.00083 -0.00052 4.17147e-04 1.17747e-03 -1.0222956574e-02 -8.6283417534e-03 5.3902384150e-08 
2060.000 -1.03331 -2.33530 0.00380 0.53480 -0.23598 -0.00039 -2.8105e-02 -5.2277e-02 2.6536e-01 -3.1328e-04 -4.3681e-04 4.0154e-03 0.01203 0.00810 0.01507 -0.00147 -0.00021 -0.00020 5.48586e-04 1.21139e-03 -1.0222309167e-02 -8.4623378334e-03 1.0158649894e-07 
2070.000 2.53437 0.69748 0.00339 -0.13752 0.55801 0.00156 -4.6122e-03 2.0504e-02 1.9543e-01 -1.4763e-04 7.1006e-05 2.8722e-03 0.00840 0.01201 0.01479 -0.00177 -0.00094 -0.00037 2.81716e-04 1.19545e-03 -1.0223438749e-02 -8.7462715120e-03 7.9581908447e-08 
2080.000 -1.98616 1.71996 0.00371 -0.37051 -0.44298 -0.00248 9.8810e-03 4.9479e-03 1.9469e-01 1.5361e-04 2.8383e-04 2.8696e-03 0.01069 0.00980 0.01470 0.00253 0.00108 0.00018 2.80802e-04 1.17926e-03 -1.0223483971e-02 -8.7634185741e-03 4.7814203249e-08 
2090.000 -0.10286 -2.54502 -0.01102 0.58456 -0.01369 0.00239 2.6039e-02 5.0685e-02 2.6890e-01 2.9346e-04 3.3338e-04 4.0483e-03 0.01244 0.00768 0.01508 -0.00061 -0.00015 0.00000 5.56570e-04 1.21995e-03 -1.0222157519e-02 -8.4456398005e-03 8.3855354075e-08 
2100.000 1.87965 1.71282 0.00609 -0.39034 0.44942 -0.00130 9.0018e-03 -2.8065e-02 2.3339e-01 3.4701e-05 -1.8150e-04 3.4477e-03 0.01079 0.00956 0.01485 -0.00249 0.00047 -0.00057 4.05041e-04 1.17428e-03 -1.0222978935e-02 -8.6436552318e-03 5.4974751986e-08 
2110.000 -2.62506 0.52870 0.00117 -0.11074 -0.55230 -0.00004 -3.1711e-02 -1.8345e-03 1.8234e-01 -2.9357e-04 -1.6875e-04 2.7270e-03 0.00789 0.01239 0.01491 0.00116 -0.00060 -0.00023 2.53428e-04 1.19608e-03 -1.0223513901e-02 -8.7740044591e-03 7.3409097146e-08 
2120.000 0.94658 -2.42653 0.00094 0.53255 0.21855 0.00089 -5.7588e-04 -2.5093e-02 2.3295e-01 -1.1193e-04 -8.8069e-05 3.4873e-03 0.01234 0.00783 0.01502 0.00095 0.00047 -0.00035 4.07323e-04 1.20246e-03 -1.0222927347e-02 -8.6131404948e-03 9.1224851529e-08 
2130.000 1.00776 2.26668 0.00824 -0.55618 0.24807 -0.00128 3.4465e-03 -7.1677e-04 2.5933e-01 2.2230e-04 3.0883e-05 3.8718e-03 0.01199 0.00830 0.01492 -0.00171 0.00016 0.00069 5.02415e-04 1.17344e-03 -1.0222486846e-02 -8.5466329137e-03 5.7427963916e-08 
2140.000 -2.52858 -0.80117 -0.01179 0.15710 -0.54285 0.00063 4.1705e-02 8.1683e-05 2.1080e-01 3.6828e-04 -9.6720e-05 3.1811e-03 0.00841 0.01171 0.01507 -0.00182 -0.00010 0.00008 3.42959e-04 1.20998e-03 -1.0223134722e-02 -8.6701994175e-03 6.5348932708e-08 
2150.000 1.98646 -1.74965 0.00368 0.37156 0.43541 0.00002 -2.3763e-02 -1.0457e-02 1.9237e-01 -1.3941e-04 -1.2460e-04 2.8489e-03 0.01014 0.01015 0.01490 0.00252 0.00022 0.00067 2.76321e-04 1.17547e-03 -1.0223484552e-02 -8.7716917240e-03 5.3733075332e-08 
2160.000 0.05979 2.51782 0.00512 -0.59656 -0.00061 0.00031 -1.6573e-02 2.2065e-02 2.4896e-01 -4.1704e-04 1.2114e-04 3.7047e-03 0.01257 0.00778 0.01485 -0.00086 -0.00026 -0.00076 4.65949e-04 1.18877e-03 -1.0222568662e-02 -8.5678510688e-03 9.9746248344e-08 
2170.000 -1.88722 -1.76236 -0.00042 0.38103 -0.43758 -0.00044 -3.8726e-02 -1.5153e-02 2.5907e-01 -3.7488e-04 1.0581e-04 3.8750e-03 0.01054 0.00968 0.01499 -0.00243 0.00061 -0.00001 5.08411e-04 1.19536e-03 -1.0222537964e-02 -8.5187649794e-03 9.4157118878e-08 
2180.000 2.58237 -0.52362 0.00866 0.11308 0.56586 0.00096 1.0624e-02 1.9035e-02 1.7716e-01 7.9692e-05 1.0719e-04 2.6071e-03 0.00764 0.01274 0.01480 0.00043 -0.00079 -0.00005 2.32384e-04 1.16899e-03 -1.0223682267e-02 -8.8223085796e-03 4.1102910911e-08 
2190.000 -1.05635 2.38491 -0.00630 -0.52148 -0.24135 -0.00154 6.9038e-03 -2.4088e-02 2.1509e-01 2.1141e-04 -1.0142e-04 3.1902e-03 0.01260 0.00775 0.01485 0.00081 0.00037 0.00067 3.45042e-04 1.20561e-03 -1.0223096201e-02 -8.6724456281e-03 7.7070779703e-08 
2200.000 -1.09975 -2.28118 -0.00336 0.53480 -0.25835 0.00083 1.2332e-02 3.8834e-02 2.7996e-01 8.4129e-05 1.6713e-04 4.1905e-03 0.01168 0.00849 0.01504 -0.00187 -0.00050 0.00005 5.90340e-04 1.17074e-03 -1.0222234029e-02 -8.4611487224e-03 6.5789685137e-08 
2210.000 2.45678 0.78237 0.00695 -0.17247 0.55824 -0.00015 -6.0417e-04 1.5565e-03 2.0295e-01 -7.0523e-05 1.6980e-04 3.0052e-03 0.00869 0.01171 0.01480 -0.00210 0.00074 -0.00031 3.05101e-04 1.18750e-03 -1.0223300748e-02 -8.7306987792e-03 8.8745498390e-08 
2220.000 -2.12436 1.64562 -0.00380 -0.34880 -0.43848 -0.00062 -1.0787e-02 2.6019e-02 1.9351e-01 -6.6304e-05 1.4016e-04 2.8911e-03 0.01018 0.01001 0.01500 0.00248 -0.00048 -0.00011 2.81906e-04 1.19087e-03 -1.0223452315e-02 -8.7506729152e-03 7.4554226943e-08 
2230.000 -0.16870 -2.54166 0.00859 0.59356 -0.01968 0.00196 7.3867e-03 -3.0456e-02 2.4773e-01 4.8573e-05 -2.2404e-04 3.7245e-03 0.01241 0.00774 0.01505 -0.00080 0.00007 -0.00027 4.64926e-04 1.16363e-03 -1.0222734025e-02 -8.5941800248e-03 4.6655915526e-08 
2240.000 1.82227 1.73384 -0.00328 -0.39909 0.43862 -0.00190 -1.5646e-02 -1.3465e-02 2.4936e-01 -6.8799e-05 -2.1025e-04 3.7393e-03 0.01025 0.00996 0.01499 -0.00250 -0.00046 0.00023 4.68165e-04 1.20846e-03 -1.0222416613e-02 -8.5457884540e-03 8.9931240276e-08 
2250.000 -2.65126 0.41134 -0.00488 -0.09865 -0.55588 0.00039 2.3832e-02 2.1565e-03 2.0447e-01 8.2665e-05 1.6575e-05 3.0634e-03 0.00766 0.01249 0.01504 0.00034 -0.00009 -0.00049 3.14193e-04 1.16432e-03 -1.0223428046e-02 -8.7449166909e-03 4.5195739358e-08 
2260.000 0.98021 -2.41930 0.00518 0.52585 0.24234 0.00086 -4.7781e-03 1.4548e-02 1.9514e-01 7.6806e-05 1.8396e-04 2.9075e-03 0.01225 0.00806 0.01489 0.00145 0.00038 0.00059 2.84836e-04 1.17823e-03 -1.0223328935e-02 -8.7602590452e-03 7.9932964963e-08 
2270.000 1.00538 2.30629 0.00133 -0.53887 0.25206 -0.00129 2.5555e-02 2.2840e-02 2.6823e-01 1.0344e-04 1.6766e-04 4.0117e-03 0.01121 0.00900 0.01500 -0.00224 0.00007 -0.00049 5.41274e-04 1.18797e-03 -1.0222308364e-02 -8.4930646640e-03 1.0706059639e-07 
2280.000 -2.48219 -0.77826 0.00388 0.16976 -0.55555 0.00176 -2.6574e-02 -2.2752e-02 2.3771e-01 -2.0248e-04 -7.7623e-05 3.5518e-03 0.00889 0.01132 0.01498 -0.00218 0.00051 -0.00007 4.25729e-04 1.16302e-03 -1.0223062903e-02 -8.6343146869e-03 4.8881456162e-08 
2290.000 2.09376 -1.61226 0.00357 0.34520 0.45281 -0.00080 -1.9338e-05 8.0577e-03 1.6782e-01 -9.8909e-05 1.2404e-05 2.4798e-03 0.00969 0.01071 0.01480 0.00253 -0.00044 -0.00071 2.08135e-04 1.19761e-03 -1.0223544561e-02 -8.8177956089e-03 6.4676354587e-08 
2300.000 0.05821 2.58306 -0.00433 -0.58449 0.00981 -0.00154 -3.8978e-03 -1.8995e-02 2.4488e-01 1.4492e-04 -1.1223e-06 3.6335e-03 0.01230 0.00800 0.01490 -0.00121 0.00060 0.00069 4.44623e-04 1.15975e-03 -1.0222915690e-02 -8.6185448555e-03 5.2612149094e-08 
2310.000 -1.93034 -1.63745 -0.00123 0.39025 -0.44350 0.00231 3.6899e-02 2.3580e-02 2.6400e-01 4.3368e-04 6.7547e-05 3.9656e-03 0.01041 0.00981 0.01499 -0.00248 -0.00027 0.00041 5.32268e-04 1.18570e-03 -1.0222381597e-02 -8.5044110561e-03 9.8212454837e-08 
2320.000 2.59510 -0.31581 0.00470 0.09409 0.57092 -0.00195 8.0507e-03 -2.3890e-02 1.9138e-01 1.1036e-04 -1.7519e-04 2.8348e-03 0.00763 0.01268 0.01488 0.00032 0.00065 0.00030 2.73803e-04 1.17347e-03 -1.0223403243e-02 -8.7761298196e-03 7.7848431814e-08 
2330.000 -1.10900 2.42653 -0.00253 -0.51107 -0.24730 0.00219 -2.5682e-02 1.3989e-02 2.0453e-01 -3.4954e-04 -3.8274e-05 3.0625e-03 0.01217 0.00804 0.01498 0.00136 -0.00057 -0.00027 3.17405e-04 1.16039e-03 -1.0223409083e-02 -8.7456153006e-03 4.6561748987e-08 
2340.000 -1.15909 -2.23538 0.00664 0.53120 -0.26131 -0.00089 -2.8788e-02 -9.7565e-03 2.5592e-01 -3.8256e-04 6.5717e-05 3.8448e-03 0.01123 0.00897 0.01500 -0.00222 0.00035 -0.00032 4.97166e-04 1.19910e-03 -1.0222313556e-02 -8.5260511536e-03 8.3800243689e-08 
2350.000 2.40757 0.85276 -0.00071 -0.18122 0.56428 -0.00116 -1.7884e-02 1.2294e-02 2.4059e-01 -5.1386e-05 1.3150e-04 3.5968e-03 0.00855 0.01165 0.01500 -0.00193 -0.00019 0.00052 4.33933e-04 1.15224e-03 -1.0222861471e-02 -8.6366849972e-03 4.9211812782e-08 
2360.000 -2.16125 1.60663 -0.00677 -0.32918 -0.45087 0.00100 3.5840e-02 -1.1663e-02 1.8899e-01 3.0021e-04 -9.6354e-05 2.8491e-03 0.00908 0.01105 0.01506 0.00225 -0.00025 0.00001 2.75168e-04 1.18408e-03 -1.0223433257e-02 -8.7641829614e-03 7.5945124751e-08 
2370.000 -0.10122 -2.56799 0.00973 0.58689 -0.01743 0.00003 -2.6285e-03 -3.6556e-03 2.1577e-01 1.0790e-04 -1.2494e-04 3.2035e-03 0.01246 0.00789 0.01485 -0.00115 -0.00046 0.00063 3.45696e-04 1.16770e-03 -1.0223152891e-02 -8.7097543712e-03 8.1130527546e-08 
2380.000 1.86906 1.68948 -0.00393 -0.40061 0.44127 0.00137 1.1455e-02 3.2916e-02 2.7275e-01 -1.4211e-04 2.6581e-04 4.0787e-03 0.00988 0.01032 0.01500 -0.00244 -0.00017 -0.00064 5.59781e-04 1.16676e-03 -1.0222326480e-02 -8.4957899919e-03 8.0909012698e-08 
2390.000 -2.60819 0.36030 0.00620 -0.09122 -0.56339 -0.00075 -2.2858e-02 2.0955e-02 2.0899e-01 -1.4200e-04 4.2305e-04 3.1163e-03 0.00762 0.01271 0.01486 -0.00025 0.00072 0.00018 3.31699e-04 1.17975e-03 -1.0223218352e-02 -8.7117695561e-03 7.0519389480e-08 
2400.000 1.13950 -2.37198 0.00380 0.51686 0.25807 -0.00024 2.9904e-02 1.8815e-02 1.8304e-01 2.7921e-04 1.4535e-04 2.6987e-03 0.01216 0.00816 0.01488 0.00158 -0.00030 -0.00062 2.52527e-04 1.14952e-03 -1.0223571519e-02 -8.8215261779e-03 4.0817145507e-08 
2410.000 1.13016 2.30237 -0.00873 -0.52539 0.24782 -0.00131 4.7077e-03 -4.7976e-02 2.5889e-01 2.9787e-04 -4.6322e-04 3.8867e-03 0.01092 0.00929 0.01500 -0.00235 -0.00003 0.00052 5.14926e-04 1.19151e-03 -1.0222334442e-02 -8.5158943735e-03 1.0153206792e-07 
2420.000 -2.41670 -0.76628 0.00797 0.16784 -0.57203 0.00244 1.9595e-02 -1.4030e-02 2.4939e-01 1.1271e-04 -4.2509e-04 3.7065e-03 0.00861 0.01175 0.01484 -0.00195 -0.00089 -0.00033 4.66270e-04 1.15211e-03 -1.0222753732e-02 -8.6043765689e-03 5.7489627003e-08 
2430.000 2.18703 -1.49527 -0.00483 0.32300 0.46897 -0.00118 -9.1300e-03 -1.2058e-02 1.8182e-01 -1.4561e-04 7.5962e-06 2.6876e-03 0.00899 0.01137 0.01483 0.00222 0.00091 -0.00020 2.44948e-04 1.17204e-03 -1.0223562209e-02 -8.8065779066e-03 6.8753879471e-08 
2440.000 0.07315 2.63141 0.00444 -0.57139 0.00993 0.00110 3.3730e-03 4.2941e-02 2.1513e-01 -4.4025e-05 4.1174e-04 3.2509e-03 0.01226 0.00790 0.01504 -0.00114 0.00036 -0.00017 3.58451e-04 1.16792e-03 -1.0223171602e-02 -8.6968041660e-03 7.1733188194e-08 
2450.000 -1.93236 -1.58262 0.00537 0.39323 -0.45750 -0.00051 8.1609e-03 -1.1053e-02 2.7001e-01 1.3744e-04 5.0527e-05 4.0332e-03 0.00966 0.01058 0.01496 -0.00243 0.00069 0.00012 5.44780e-04 1.15127e-03 -1.0222351534e-02 -8.5262999124e-03 7.0634042709e-08 
