# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
830.000 0.10343 0.24073 0.00040 -0.05354 0.02054 -0.00014 5.8359e-04 -2.3323e-05 7.6689e-01 2.9570e-04 1.2940e-04 4.8238e-01 0.52293 0.37426 0.62901 -0.01673 0.00019 -0.00001 1.84968e-01 1.35506e-03 -5.0781372544e-01 -3.2149061697e-01 9.1626241707e-08 
840.000 -0.23309 -0.08848 -0.00022 0.02047 -0.05646 0.00023 3.3678e-04 -1.2700e-04 7.6596e-01 2.7459e-04 -6.6520e-05 4.8170e-01 0.38638 0.51072 0.62889 0.04381 -0.00002 0.00020 1.84482e-01 1.33927e-03 -5.0783418632e-01 -3.2201308388e-01 1.1510288653e-07 
850.000 0.23425 -0.11468 0.00019 0.02670 0.05153 -0.00005 3.2694e-04 4.8992e-04 7.6419e-01 7.8067e-05 2.4615e-04 4.8038e-01 0.48866 0.40823 0.62861 -0.06424 0.00009 -0.00007 1.83550e-01 1.30422e-03 -5.0788147547e-01 -3.2302751064e-01 4.9008934233e-08 
860.000 -0.03001 0.26464 0.00030 -0.05626 -0.00770 0.00002 4.0927e-04 -4.9701e-05 7.6522e-01 1.8022e-04 9.4413e-05 4.8117e-01 0.43669 0.46036 0.62880 0.07508 0.00011 0.00001 1.84102e-01 1.32901e-03 -5.0784901179e-01 -3.2241818839e-01 8.3400312900e-08 
870.000 -0.18579 -0.17695 -0.00100 0.04059 -0.04171 -0.00012 3.9379e-04 6.3192e-04 7.6630e-01 2.2248e-04 2.6554e-04 4.8203e-01 0.42958 0.46765 0.62904 -0.07384 -0.00000 0.00013 1.84692e-01 1.36116e-03 -5.0781114118e-01 -3.2175781155e-01 1.0333676787e-07 
880.000 0.25263 -0.01100 0.00001 0.00380 0.05938 0.00011 2.9857e-04 3.9566e-04 7.6367e-01 1.1589e-04 1.5386e-04 4.8008e-01 0.49543 0.40148 0.62865 0.05955 -0.00003 -0.00007 1.83311e-01 1.31261e-03 -5.0787781830e-01 -3.2325468433e-01 8.6237404097e-08 
890.000 -0.15945 0.20789 -0.00031 -0.04638 -0.03473 -0.00006 3.7551e-04 5.8596e-05 7.6340e-01 3.2753e-04 7.4272e-05 4.7987e-01 0.38129 0.51560 0.62860 -0.03525 0.00008 0.00024 1.83167e-01 1.30815e-03 -5.0788647620e-01 -3.2341129343e-01 6.0319454273e-08 
900.000 -0.09074 -0.25023 0.00003 0.05350 -0.01811 -0.00001 9.9219e-05 4.1417e-04 7.6475e-01 1.2214e-04 1.1907e-04 4.8092e-01 0.52455 0.37254 0.62886 0.00441 -0.00005 0.00009 1.83892e-01 1.34010e-03 -5.0784267512e-01 -3.2261062992e-01 8.2707513096e-08 
910.000 0.23887 0.07966 0.00067 -0.01944 0.05603 0.00009 3.8928e-04 2.6517e-04 7.6445e-01 1.8469e-04 1.8201e-04 4.8073e-01 0.37769 0.51939 0.62886 0.02776 0.00004 0.00004 1.83746e-01 1.33919e-03 -5.0784434072e-01 -3.2275886536e-01 1.1238585470e-07 
920.000 -0.23177 0.10458 -0.00077 -0.02617 -0.05353 -0.00008 2.7838e-04 -3.3732e-04 7.6205e-01 3.1231e-04 -1.5606e-04 4.7894e-01 0.50056 0.39623 0.62849 -0.05493 -0.00001 0.00020 1.82488e-01 1.29475e-03 -5.0790628719e-01 -3.2412402281e-01 5.7733665745e-08 
930.000 0.04529 -0.26664 -0.00007 0.05497 0.00975 0.00009 2.3340e-04 1.9794e-04 7.6320e-01 2.0320e-04 1.0313e-05 4.7981e-01 0.42481 0.47215 0.62868 0.07218 -0.00013 0.00012 1.83094e-01 1.31756e-03 -5.0787382887e-01 -3.2346191008e-01 7.6013078345e-08 
940.000 0.19031 0.17373 -0.00032 -0.04061 0.04148 -0.00006 2.2038e-04 -4.8384e-04 7.6435e-01 1.5687e-04 -1.5616e-04 4.8073e-01 0.43862 0.45854 0.62894 -0.07557 0.00011 0.00003 1.83722e-01 1.35206e-03 -5.0783299570e-01 -3.2275856246e-01 1.0328838969e-07 
950.000 -0.24971 0.00125 -0.00004 -0.00232 -0.06027 0.00002 3.9648e-04 -2.7477e-04 7.6160e-01 3.1755e-04 -6.9719e-05 4.7869e-01 0.49038 0.40645 0.62854 0.06314 0.00002 0.00018 1.82287e-01 1.30373e-03 -5.0790128774e-01 -3.2431098815e-01 9.1410635591e-08 
960.000 0.16566 -0.20665 0.00038 0.04491 0.03532 0.00003 3.7454e-04 -5.4370e-05 7.6146e-01 1.3800e-04 -8.1516e-05 4.7857e-01 0.38280 0.51402 0.62850 -0.03800 -0.00005 -0.00001 1.82207e-01 1.29900e-03 -5.0790851849e-01 -3.2440234448e-01 5.6845326828e-08 
970.000 0.08532 0.24919 -0.00005 -0.05463 0.01705 -0.00020 7.2032e-04 -5.3767e-04 7.6282e-01 3.8709e-04 -1.8454e-04 4.7964e-01 0.52449 0.37254 0.62877 0.00457 0.00002 0.00002 1.82939e-01 1.33287e-03 -5.0786336145e-01 -3.2359168618e-01 8.6808766974e-08 
980.000 -0.23726 -0.09132 -0.00049 0.02092 -0.05498 0.00013 3.6813e-04 -4.3559e-04 7.6225e-01 3.0143e-04 -2.8154e-04 4.7923e-01 0.37880 0.51818 0.62871 0.03039 -0.00009 0.00023 1.82648e-01 1.32469e-03 -5.0787345641e-01 -3.2390119972e-01 1.0436844873e-07 
990.000 0.22932 -0.11012 -0.00021 0.02622 0.05332 0.00010 4.7586e-04 1.5355e-04 7.6006e-01 1.6099e-04 3.1478e-05 4.7761e-01 0.49612 0.40061 0.62838 -0.05876 -0.00000 -0.00009 1.81507e-01 1.28578e-03 -5.0792896922e-01 -3.2513665405e-01 5.6264907226e-08 
1000.000 -0.05725 0.25913 -0.00023 -0.05563 -0.01206 -0.00011 5.6035e-04 -5.8058e-04 7.6150e-01 2.6658e-04 -2.3160e-04 4.7869e-01 0.43338 0.46355 0.62862 0.07447 -0.00001 0.00009 1.82262e-01 1.31541e-03 -5.0788799120e-01 -3.2431092760e-01 8.6150704295e-08 
1010.000 -0.18686 -0.18623 -0.00003 0.04079 -0.03942 0.00019 4.3057e-04 -7.0477e-05 7.6216e-01 2.6528e-04 -1.5823e-04 4.7923e-01 0.42691 0.47014 0.62878 -0.07303 -0.00012 0.00010 1.82626e-01 1.33635e-03 -5.0786289213e-01 -3.2390098929e-01 8.5499216943e-08 
1020.000 0.24813 -0.01262 0.00033 0.00342 0.06054 -0.00023 1.6365e-04 -2.3115e-04 7.5952e-01 3.6801e-05 -2.6466e-04 4.7729e-01 0.50181 0.39493 0.62841 0.05370 -0.00024 -0.00004 1.81256e-01 1.29312e-03 -5.0792671264e-01 -3.2537723374e-01 8.7172621853e-08 
1030.000 -0.17382 0.19317 -0.00050 -0.04416 -0.03784 0.00004 2.1092e-04 -3.1244e-04 7.5976e-01 2.0522e-04 -1.8006e-04 4.7746e-01 0.37570 0.52108 0.62844 -0.02163 -0.00002 0.00016 1.81378e-01 1.29703e-03 -5.0792288240e-01 -3.2524814518e-01 7.3888353968e-08 
1040.000 -0.07780 -0.25809 -0.00018 0.05369 -0.01509 -0.00005 -3.5268e-05 -4.1477e-06 7.6101e-01 2.2178e-06 -1.4404e-04 4.7844e-01 0.52284 0.37414 0.62869 -0.01628 -0.00019 0.00003 1.82050e-01 1.32666e-03 -5.0788057602e-01 -3.2450440554e-01 7.4142370040e-08 
1050.000 0.23700 0.08618 0.00014 -0.02108 0.05570 0.00007 3.4593e-05 -6.5354e-05 7.5991e-01 -9.8692e-06 -3.1931e-05 4.7763e-01 0.39167 0.50519 0.62854 0.05045 -0.00000 -0.00003 1.81479e-01 1.30830e-03 -5.0790622523e-01 -3.2511844843e-01 1.0302202881e-07 
1060.000 -0.23334 0.09909 -0.00033 -0.02428 -0.05434 0.00016 3.5971e-05 -5.8786e-04 7.5819e-01 1.2355e-04 -4.0271e-04 4.7636e-01 0.47269 0.42397 0.62829 -0.07168 -0.00020 0.00008 1.80586e-01 1.27891e-03 -5.0794917938e-01 -3.2608377529e-01 5.7568107857e-08 
1070.000 0.06117 -0.26023 0.00065 0.05478 0.01300 -0.00012 -1.4359e-04 -1.9363e-04 7.5997e-01 -7.4160e-05 -2.2852e-04 4.7771e-01 0.46317 0.43374 0.62859 0.07460 -0.00018 0.00001 1.81523e-01 1.31603e-03 -5.0789756586e-01 -3.2505872525e-01 8.9327564708e-08 
1080.000 0.17898 0.19016 -0.00056 -0.04231 0.03900 0.00001 -2.8188e-04 -7.1773e-04 7.5983e-01 -8.6373e-05 -3.3329e-04 4.7763e-01 0.39817 0.49875 0.62861 -0.05707 0.00001 -0.00002 1.81460e-01 1.31960e-03 -5.0789659280e-01 -3.2511743664e-01 9.7569262491e-08 
1090.000 -0.25168 0.00587 -0.00060 -0.00171 -0.05986 -0.00007 -4.1495e-06 -3.5802e-04 7.5720e-01 8.8631e-05 -1.9564e-04 4.7570e-01 0.52028 0.37634 0.62824 0.02339 -0.00008 0.00013 1.80101e-01 1.27682e-03 -5.0795990925e-01 -3.2658188421e-01 6.1349094196e-08 
1100.000 0.17010 -0.19379 0.00031 0.04409 0.03830 0.00002 -8.0101e-05 -5.7372e-04 7.5832e-01 -1.4808e-04 -3.2799e-04 4.7655e-01 0.37438 0.52240 0.62843 0.01688 -0.00004 -0.00014 1.80690e-01 1.29964e-03 -5.0792965278e-01 -3.2593980963e-01 8.7628417389e-08 
1110.000 0.06129 0.25954 -0.00069 -0.05483 0.01324 -0.00006 -2.3851e-04 -7.5152e-04 7.5916e-01 -8.1048e-05 -3.1054e-04 4.7721e-01 0.50316 0.39377 0.62860 -0.05291 -0.00004 -0.00000 1.81139e-01 1.32057e-03 -5.0789859356e-01 -3.2543883201e-01 6.7342030230e-08 
1120.000 -0.24094 -0.09273 0.00088 0.02178 -0.05416 0.00021 -6.2641e-05 -6.6663e-04 7.5713e-01 -1.0519e-05 -4.5400e-04 4.7570e-01 0.42950 0.46718 0.62829 0.07340 -0.00018 0.00009 1.80081e-01 1.28236e-03 -5.0795153629e-01 -3.2658776978e-01 7.1561112683e-08 
1130.000 0.22705 -0.10410 -0.00048 0.02468 0.05500 -0.00009 -3.2814e-04 -4.2985e-04 7.5665e-01 -2.5281e-04 -1.6389e-04 4.7537e-01 0.42561 0.47104 0.62826 -0.07226 0.00002 -0.00019 1.79844e-01 1.27990e-03 -5.0795873572e-01 -3.2683506319e-01 9.2321212487e-08 
1140.000 -0.07853 0.25331 -0.00035 -0.05452 -0.01517 -0.00004 -1.6343e-04 -6.0164e-04 7.5853e-01 -6.2611e-05 -2.7050e-04 4.7680e-01 0.50650 0.39042 0.62859 0.04924 -0.00004 0.00007 1.80835e-01 1.32072e-03 -5.0790305236e-01 -3.2574738976e-01 8.9488974536e-08 
1150.000 -0.17908 -0.19717 -0.00009 0.04241 -0.03755 0.00013 1.4961e-04 -1.6966e-04 7.5689e-01 -3.8053e-05 -1.8091e-04 4.7558e-01 0.37319 0.52353 0.62834 -0.01031 -0.00012 -0.00013 1.79983e-01 1.29096e-03 -5.0794579563e-01 -3.2667214122e-01 8.3599178647e-08 
1160.000 0.24815 -0.00855 -0.00039 0.00108 0.06084 -0.00021 -3.1417e-04 -6.6411e-04 7.5511e-01 -2.9227e-04 -3.5298e-04 4.7430e-01 0.51681 0.37973 0.62812 -0.03202 -0.00015 -0.00020 1.79076e-01 1.26833e-03 -5.0798542176e-01 -3.2764111692e-01 6.0291687794e-08 
1170.000 -0.17972 0.18557 0.00058 -0.04253 -0.03931 0.00015 -4.4179e-04 -8.2463e-05 7.5737e-01 -1.9254e-04 -1.1263e-04 4.7600e-01 0.40834 0.48851 0.62850 0.06464 -0.00006 -0.00001 1.80256e-01 1.31195e-03 -5.0792166139e-01 -3.2635367543e-01 9.7168196852e-08 
1180.000 -0.05764 -0.26165 0.00004 0.05493 -0.01230 -0.00011 8.6735e-06 -2.1307e-06 7.5650e-01 -1.5790e-04 -1.0662e-04 4.7536e-01 0.44616 0.45059 0.62836 -0.07590 -0.00014 -0.00021 1.79806e-01 1.29488e-03 -5.0794240644e-01 -3.2684176899e-01 7.6422655514e-08 
1190.000 0.23593 0.09875 -0.00030 -0.02400 0.05420 0.00003 -5.2836e-04 -1.6603e-04 7.5442e-01 -3.5237e-04 -3.6706e-05 4.7383e-01 0.49218 0.40433 0.62808 0.06159 0.00008 -0.00011 1.78735e-01 1.26256e-03 -5.0799258521e-01 -3.2799483930e-01 5.4325319928e-08 
1200.000 -0.23313 0.10068 -0.00061 -0.02305 -0.05409 0.00013 -8.9008e-05 -7.5559e-05 7.5612e-01 -1.3009e-04 -1.6381e-04 4.7513e-01 0.37718 0.51958 0.62838 -0.02643 -0.00017 -0.00013 1.79625e-01 1.29803e-03 -5.0794255575e-01 -3.2701904966e-01 1.1078581042e-07 
1210.000 0.07768 -0.24996 0.00016 0.05527 0.01559 -0.00017 -3.9331e-04 5.7394e-06 7.5605e-01 -3.2833e-04 -3.8209e-05 4.7509e-01 0.52209 0.37469 0.62839 -0.01856 -0.00006 -0.00016 1.79597e-01 1.30170e-03 -5.0794059357e-01 -3.2704181846e-01 9.4636716618e-08 
1220.000 0.16473 0.20674 -0.00053 -0.04490 0.03586 0.00018 -8.5737e-04 -1.1153e-04 7.5383e-01 -3.8688e-04 -1.0850e-04 4.7345e-01 0.39854 0.49797 0.62807 0.05704 -0.00001 -0.00005 1.78451e-01 1.26376e-03 -5.0799649998e-01 -3.2828152724e-01 4.9679710301e-08 
1230.000 -0.25493 0.00984 0.00063 -0.00027 -0.05889 -0.00018 -3.3955e-04 5.1964e-04 7.5423e-01 -2.3088e-04 1.8650e-04 4.7379e-01 0.45622 0.44037 0.62817 -0.07539 -0.00009 -0.00005 1.78673e-01 1.27752e-03 -5.0798100377e-01 -3.2803041404e-01 8.5833705349e-08 
1240.000 0.17444 -0.18216 -0.00013 0.04373 0.03998 0.00001 -3.0993e-04 -5.7224e-05 7.5566e-01 -2.1393e-04 3.0496e-05 4.7489e-01 0.48581 0.41100 0.62845 0.06623 0.00010 -0.00008 1.79427e-01 1.31068e-03 -5.0793360452e-01 -3.2719547798e-01 9.4861119979e-08 
1250.000 0.03786 0.26523 -0.00059 -0.05583 0.00942 0.00010 -9.0403e-04 -1.7172e-05 7.5320e-01 -4.3246e-04 -7.0755e-05 4.7304e-01 0.37953 0.51698 0.62804 -0.03170 -0.00012 -0.00012 1.78146e-01 1.26108e-03 -5.0800125900e-01 -3.2859421351e-01 5.1960671421e-08 
1260.000 -0.24234 -0.09851 0.00037 0.02427 -0.05249 -0.00002 -3.0566e-04 1.7713e-04 7.5304e-01 -2.3056e-04 5.5616e-05 4.7294e-01 0.52250 0.37402 0.62805 -0.01483 -0.00002 -0.00009 1.78072e-01 1.26349e-03 -5.0800041305e-01 -3.2866482018e-01 7.0414987714e-08 
1270.000 0.22996 -0.09613 -0.00077 0.02352 0.05486 0.00005 -9.8888e-04 2.1055e-04 7.5526e-01 -4.1269e-04 1.3313e-04 4.7466e-01 0.39724 0.49960 0.62847 0.05635 0.00011 -0.00004 1.79246e-01 1.31575e-03 -5.0793172619e-01 -3.2737031542e-01 1.2548853511e-07 
1280.000 -0.09043 0.24702 0.00061 -0.05466 -0.01768 -0.00002 -4.6004e-04 2.6424e-04 7.5242e-01 -2.4356e-04 9.2605e-05 4.7254e-01 0.45547 0.44102 0.62803 -0.07535 -0.00008 -0.00002 1.77775e-01 1.26275e-03 -5.0800634896e-01 -3.2896835804e-01 6.6916913926e-08 
1290.000 -0.16532 -0.20691 -0.00011 0.04572 -0.03462 -0.00006 -3.3390e-04 2.3259e-04 7.5202e-01 -2.7337e-04 2.8327e-04 4.7225e-01 0.48783 0.40862 0.62798 0.06448 0.00028 -0.00017 1.77571e-01 1.25886e-03 -5.0801614637e-01 -3.2918600752e-01 5.3508088983e-08 
1300.000 0.25413 0.00171 -0.00056 -0.00127 0.05877 -0.00011 -6.5905e-04 -5.3090e-05 7.5392e-01 -2.4662e-04 2.8461e-05 4.7373e-01 0.37741 0.51933 0.62835 -0.02736 0.00005 0.00000 1.78577e-01 1.30267e-03 -5.0795459050e-01 -3.2807538268e-01 1.0186878803e-07 
1310.000 -0.17705 0.18418 0.00027 -0.04319 -0.03986 0.00020 -6.0299e-04 5.6280e-05 7.5197e-01 -3.8089e-04 -1.4330e-05 4.7227e-01 0.52081 0.37570 0.62804 -0.02175 -0.00006 -0.00009 1.77565e-01 1.26541e-03 -5.0800513518e-01 -3.2917429985e-01 8.2312163659e-08 
1320.000 -0.03441 -0.25979 -0.00056 0.05745 -0.00782 -0.00010 -3.3717e-04 3.6353e-04 7.5111e-01 -1.8269e-04 3.2672e-04 4.7164e-01 0.40451 0.49191 0.62792 0.06174 0.00022 -0.00009 1.77127e-01 1.25247e-03 -5.0802637281e-01 -3.2964717326e-01 5.5407371839e-08 
1330.000 0.23755 0.11758 0.00005 -0.02595 0.05027 0.00012 -5.4334e-04 3.1720e-04 7.5293e-01 -2.4638e-04 2.0384e-04 4.7303e-01 0.44427 0.45242 0.62825 -0.07588 0.00003 0.00003 1.78081e-01 1.29159e-03 -5.0797095190e-01 -3.2859875805e-01 9.5913328303e-08 
1340.000 -0.22880 0.10618 0.00030 -0.02476 -0.05394 -0.00005 1.0129e-04 7.0881e-05 7.5163e-01 -6.7859e-05 1.9939e-04 4.7209e-01 0.49882 0.39772 0.62809 0.05651 0.00022 -0.00016 1.77416e-01 1.27406e-03 -5.0800093335e-01 -3.2931087408e-01 1.1227351065e-07 
1350.000 0.09435 -0.23643 -0.00057 0.05588 0.02057 -0.00014 -6.4555e-04 2.6052e-04 7.5002e-01 -3.1532e-04 2.7350e-04 4.7090e-01 0.37354 0.52282 0.62786 -0.01208 0.00017 -0.00009 1.76594e-01 1.24958e-03 -5.0804088644e-01 -3.3019745182e-01 5.7570884639e-08 
1360.000 0.15548 0.22229 0.00001 -0.04563 0.03146 0.00010 -1.2013e-04 5.4851e-04 7.5173e-01 -1.0988e-04 2.1125e-04 4.7219e-01 0.51397 0.38264 0.62815 -0.03814 -0.00000 -0.00004 1.77480e-01 1.28129e-03 -5.0799148854e-01 -3.2923018529e-01 7.0576731257e-08 
1370.000 -0.25505 0.00730 -0.00000 -0.00013 -0.05885 -0.00008 1.2226e-04 2.6973e-05 7.5122e-01 -1.0608e-04 1.7601e-04 4.7184e-01 0.42210 0.47447 0.62810 0.07121 0.00021 -0.00021 1.77228e-01 1.27624e-03 -5.0799905915e-01 -3.2949442497e-01 9.8279204552e-08 
1380.000 0.18106 -0.17363 -0.00030 0.04243 0.04266 0.00015 -3.2760e-04 6.1317e-04 7.4899e-01 -7.3714e-05 4.8707e-04 4.7021e-01 0.42253 0.47378 0.62778 -0.07109 0.00023 0.00014 1.76091e-01 1.24154e-03 -5.0805365554e-01 -3.3072100024e-01 5.8388202557e-08 
1390.000 0.02895 0.26563 0.00047 -0.05581 0.00626 -0.00001 1.4035e-04 4.1820e-04 7.5108e-01 6.9372e-06 2.5857e-04 4.7177e-01 0.51417 0.38243 0.62813 0.03777 0.00012 -0.00011 1.77169e-01 1.28052e-03 -5.0799528206e-01 -3.2954587774e-01 8.9489822705e-08 
1400.000 -0.23318 -0.11849 -0.00025 0.02649 -0.05123 -0.00012 2.4059e-04 4.8452e-04 7.5033e-01 7.3044e-05 3.8875e-04 4.7124e-01 0.37375 0.52278 0.62804 0.01424 0.00018 -0.00003 1.76792e-01 1.27237e-03 -5.0801127259e-01 -3.2994735535e-01 9.4774895929e-08 
1410.000 0.23454 -0.09564 -0.00060 0.02240 0.05517 0.00007 -5.5559e-05 7.0217e-04 7.4806e-01 -8.5566e-05 3.1268e-04 4.6959e-01 0.49486 0.40141 0.62774 -0.05937 0.00004 -0.00002 1.75641e-01 1.23924e-03 -5.0806509336e-01 -3.3118488072e-01 5.1603694130e-08 
1420.000 -0.08737 0.24104 0.00020 -0.05486 -0.02003 -0.00009 5.9736e-04 4.6952e-04 7.5006e-01 2.1987e-04 3.5551e-04 4.7109e-01 0.45233 0.44422 0.62807 0.07581 0.00014 -0.00011 1.76671e-01 1.27734e-03 -5.0800859982e-01 -3.3005994158e-01 9.4837445451e-08 
1430.000 -0.13996 -0.22477 -0.00051 0.04772 -0.03130 0.00002 3.1580e-04 3.5471e-04 7.4932e-01 2.5555e-04 2.6690e-04 4.7055e-01 0.39490 0.50157 0.62797 -0.05389 0.00014 0.00020 1.76296e-01 1.26477e-03 -5.0802441914e-01 -3.3046391682e-01 7.8427654086e-08 
1440.000 0.26187 0.00330 0.00026 -0.00212 0.05771 0.00020 2.0943e-04 8.7893e-04 7.4742e-01 6.4536e-05 4.3030e-04 4.6916e-01 0.52355 0.37271 0.62770 0.00442 0.00014 -0.00007 1.75329e-01 1.23455e-03 -5.0807131318e-01 -3.3150777520e-01 4.6168459035e-08 
1450.000 -0.17055 0.18214 0.00024 -0.04286 -0.04180 -0.00021 7.3330e-04 2.9398e-04 7.4938e-01 3.1026e-04 2.6257e-04 4.7065e-01 0.38920 0.50734 0.62806 0.04767 0.00010 0.00001 1.76350e-01 1.27671e-03 -5.0801207462e-01 -3.3038545484e-01 1.2327906875e-07 
1460.000 -0.00862 -0.26204 -0.00069 0.05733 -0.00482 0.00008 4.0534e-04 7.3900e-04 7.4824e-01 2.0998e-04 3.5707e-04 4.6982e-01 0.45932 0.43711 0.62790 -0.07497 0.00009 0.00011 1.75767e-01 1.25969e-03 -5.0803923952e-01 -3.3101214631e-01 8.9460217758e-08 
1470.000 0.23647 0.12612 0.00007 -0.02765 0.04941 -0.00001 3.5090e-04 3.2463e-04 7.4667e-01 1.5428e-04 1.8874e-04 4.6865e-01 0.49089 0.40535 0.62766 0.06228 0.00005 -0.00005 1.74964e-01 1.23374e-03 -5.0807949105e-01 -3.3188144440e-01 3.9290050588e-08 
1480.000 -0.22942 0.10030 -0.00024 -0.02216 -0.05563 -0.00014 4.2875e-04 7.5953e-04 7.4813e-01 3.5043e-04 4.3306e-04 4.6979e-01 0.37411 0.52235 0.62795 -0.01620 0.00006 0.00027 1.75731e-01 1.26834e-03 -5.0803300125e-01 -3.3103357200e-01 1.0470532374e-07 
1490.000 0.10102 -0.23585 -0.00001 0.05458 0.02088 0.00023 9.5858e-04 8.0708e-04 7.4747e-01 4.9573e-04 3.5086e-04 4.6931e-01 0.51294 0.38347 0.62787 -0.03939 0.00011 0.00005 1.75400e-01 1.25680e-03 -5.0804557039e-01 -3.3138874468e-01 9.1535036893e-08 
1500.000 0.14110 0.22522 0.00069 -0.04855 0.03018 -0.00009 4.9692e-04 1.5340e-04 7.4581e-01 2.5961e-04 1.5030e-04 4.6808e-01 0.42881 0.46739 0.62761 0.07303 0.00006 0.00005 1.74547e-01 1.22917e-03 -5.0808918441e-01 -3.3231277206e-01 4.1741844225e-08 
1510.000 -0.25946 -0.01208 -0.00070 0.00429 -0.05770 -0.00004 7.3421e-04 4.7915e-04 7.4754e-01 4.3272e-04 1.9430e-04 4.6940e-01 0.41098 0.48548 0.62793 -0.06608 0.00001 0.00022 1.75447e-01 1.26555e-03 -5.0803637181e-01 -3.3132340958e-01 9.8286070931e-08 
1520.000 0.17874 -0.18050 -0.00042 0.04246 0.04079 0.00002 4.9413e-04 4.7111e-04 7.4671e-01 2.5775e-04 2.0082e-04 4.6881e-01 0.52105 0.37533 0.62784 0.02086 0.00002 -0.00001 1.75033e-01 1.25692e-03 -5.0805324211e-01 -3.3176294787e-01 1.0876814209e-07 
1530.000 0.01441 0.25688 0.00003 -0.05880 0.00408 -0.00004 4.8495e-04 1.1074e-04 7.4482e-01 4.1049e-04 2.7851e-05 4.6743e-01 0.38196 0.51421 0.62757 0.03648 -0.00006 0.00030 1.74074e-01 1.22844e-03 -5.0810044333e-01 -3.3279769969e-01 4.8943703903e-08 
1540.000 -0.22641 -0.14090 -0.00076 0.03013 -0.04774 -0.00003 6.5313e-04 4.9097e-04 7.4665e-01 3.5150e-04 1.7773e-04 4.6880e-01 0.46905 0.42737 0.62788 -0.07295 0.00002 0.00011 1.75015e-01 1.26195e-03 -5.0804782584e-01 -3.3177131989e-01 7.6206533221e-08 
1550.000 0.23649 -0.10208 0.00117 0.02229 0.05379 0.00020 7.5411e-04 2.5454e-04 7.4593e-01 4.6575e-04 1.9701e-04 4.6829e-01 0.48559 0.41076 0.62779 0.06588 0.00006 0.00011 1.74655e-01 1.25210e-03 -5.0806174824e-01 -3.3215453405e-01 9.0352722651e-08 
1560.000 -0.09232 0.23254 -0.00053 -0.05617 -0.02213 -0.00014 5.4064e-04 -1.1430e-04 7.4390e-01 3.7224e-04 -1.7554e-04 4.6681e-01 0.37499 0.52114 0.62752 -0.01898 -0.00014 0.00022 1.73631e-01 1.22352e-03 -5.0810977685e-01 -3.3325565593e-01 5.9895912947e-08 
1570.000 -0.12541 -0.23484 -0.00034 0.04921 -0.02752 0.00004 6.8993e-04 1.5481e-04 7.4624e-01 3.4653e-04 2.6214e-05 4.6856e-01 0.51284 0.38361 0.62790 -0.03984 -0.00001 -0.00000 1.74829e-01 1.26598e-03 -5.0804475102e-01 -3.3194943465e-01 9.1521150012e-08 
1580.000 0.26419 0.01410 -0.00006 -0.00377 0.05688 0.00004 1.5276e-04 -7.5311e-06 7.4476e-01 2.4164e-04 -4.7658e-05 4.6748e-01 0.43261 0.46367 0.62769 0.07410 -0.00007 0.00024 1.74079e-01 1.24364e-03 -5.0808107152e-01 -3.3275851396e-01 8.3312109258e-08 
1590.000 -0.17366 0.17810 -0.00059 -0.04282 -0.04299 -0.00015 8.5032e-04 6.8824e-05 7.4301e-01 5.3172e-04 -7.4396e-05 4.6623e-01 0.40477 0.49133 0.62748 -0.06186 -0.00007 0.00026 1.73206e-01 1.22349e-03 -5.0811979079e-01 -3.3369032549e-01 6.2713053316e-08 
1600.000 -0.00361 -0.25944 0.00080 0.05759 -0.00225 0.00018 5.4431e-04 -4.5285e-04 7.4542e-01 3.4011e-04 -1.9156e-04 4.6804e-01 0.52343 0.37300 0.62788 0.01038 -0.00004 0.00008 1.74442e-01 1.26662e-03 -5.0805091487e-01 -3.3234256062e-01 8.3351274931e-08 
1610.000 0.22496 0.14389 0.00013 -0.03041 0.04783 -0.00015 1.0858e-04 -6.6705e-05 7.4353e-01 2.2284e-04 -1.5574e-04 4.6662e-01 0.38985 0.50635 0.62758 0.04824 -0.00017 0.00025 1.73473e-01 1.23163e-03 -5.0810103332e-01 -3.3339629206e-01 6.2937720350e-08 
1620.000 -0.23706 0.09503 -0.00057 -0.02032 -0.05565 0.00003 7.4484e-04 -3.5637e-04 7.4250e-01 3.7476e-04 -2.9640e-04 4.6589e-01 0.45148 0.44463 0.62746 -0.07544 -0.00011 0.00002 1.72963e-01 1.22119e-03 -5.0812187641e-01 -3.3393734448e-01 6.4665332815e-08 
1630.000 0.09835 -0.23510 -0.00046 0.05418 0.02174 0.00009 1.5823e-04 -7.5898e-05 7.4490e-01 2.2397e-04 -1.3277e-04 4.6772e-01 0.50247 0.39397 0.62789 0.05316 -0.00015 0.00020 1.74203e-01 1.26899e-03 -5.0805149229e-01 -3.3257991661e-01 1.0632056544e-07 
1640.000 0.12277 0.23142 -0.00007 -0.05046 0.02825 -0.00014 3.7368e-04 -3.9081e-04 7.4212e-01 2.4091e-04 -3.3361e-04 4.6566e-01 0.37271 0.52340 0.62747 0.00537 -0.00018 0.00014 1.72787e-01 1.22332e-03 -5.0812266383e-01 -3.3411260665e-01 6.3239761735e-08 
